temp,humidity,rainfall,yield
36.6146,48.7178,72.3818,56.9188
44.0467,265.8598,76.9512,104.8615
42.8150,159.9561,22.1436,55.9075
17.9057,121.2149,73.5185,66.3740
24.9684,85.7174,86.9822,68.1251
24.3938,69.1825,38.8403,40.5748
31.6154,278.4452,78.5879,104.4676
17.7124,125.8681,35.1902,48.0824
42.6516,15.1472,38.2643,34.9570
38.4758,255.7981,44.0843,84.7445
18.6830,63.3570,86.0855,61.3191
22.6281,130.1905,67.3267,66.4899
19.2919,177.3718,40.1346,61.3292
29.3297,196.8612,27.3385,61.8404
41.7037,295.4102,73.4567,108.3215
34.3388,66.7462,73.5321,60.4169
33.1658,88.5072,60.1275,57.7149
17.2347,197.4338,89.2294,89.2719
42.1888,129.7532,82.7258,79.9702
23.4227,118.0200,46.1710,53.7163
42.0040,212.6282,83.5011,96.8774
28.6208,128.7483,57.2715,62.9717
30.8634,145.3711,41.6602,59.1633
33.1500,23.7237,40.4902,34.9348
23.6553,149.2514,58.5463,66.2200
40.0667,211.6720,50.9625,79.8356
43.7505,27.2334,94.8906,66.0171
23.5049,11.7579,40.6392,29.7226
15.0042,217.8547,41.0984,68.6214
30.7684,31.2244,74.7959,52.8734
32.7855,88.4408,47.2142,51.1309
16.9047,195.6853,60.0834,74.2502
35.1868,255.1166,47.7492,85.4540
23.7620,111.6000,73.5275,66.2123
43.7600,216.1298,61.5893,87.1486
38.4424,183.0490,55.2683,75.7767
17.1774,179.3026,68.6584,75.3429
43.6311,38.3581,87.7329,64.6274
21.8169,95.3860,55.7640,53.5042
38.9498,9.0776,28.0210,27.5110
34.2984,171.9085,55.1327,72.2376
31.0890,153.2679,54.2524,67.1065
42.9799,199.7197,68.8009,87.2384
33.1763,33.6996,78.3521,55.8688
40.7617,271.9436,55.2796,94.2570
39.8309,258.4315,63.1371,95.2041
35.1653,202.5191,26.0876,64.0972
29.7110,66.1844,81.9972,63.1488
17.9447,187.7404,67.4608,76.6619
19.6198,280.8507,37.9572,81.0347
30.9842,132.7474,61.4039,66.5467
24.9662,92.0529,33.2567,42.5288
21.2354,177.7709,64.1048,73.9772
44.0126,6.8971,93.6157,61.3911
40.7583,266.3835,80.1030,105.5557
27.9085,102.8217,25.2393,41.5565
41.1327,286.0145,54.3284,96.7069
16.7839,281.8013,83.9315,103.3612
17.9768,15.4463,46.7094,31.8370
43.4412,282.4897,28.5175,83.7890
35.6640,190.6254,84.9401,91.2943
37.9293,212.4588,23.7386,65.7398
39.9867,275.1206,24.9621,79.5012
16.5967,88.9279,28.2951,36.9121
36.5345,142.1565,26.3001,52.5417
25.7040,87.5600,67.0738,58.7601
39.5400,67.3166,51.4471,51.0489
26.6307,283.4013,81.0245,105.1817
38.0284,76.3382,75.2539,64.3031
42.0387,54.1898,43.2671,45.0831
25.1787,137.0771,42.2440,56.0910
29.0810,297.1759,20.8781,78.5985
31.1227,22.2472,77.8831,52.7278
35.6353,247.3389,88.8662,104.5915
40.3232,98.5546,44.2191,53.9174
21.3117,131.2736,47.0138,56.1551
43.3692,219.9589,43.3858,78.6954
38.5675,124.1070,71.5881,72.1857
19.1860,69.0970,70.3135,54.7320
25.0752,274.3092,69.8239,97.2963
22.5409,257.0405,24.1431,70.2419
19.7707,71.4193,52.7408,46.5854
34.3420,183.0633,40.3770,67.1037
16.9738,283.8704,27.5886,75.6605
32.9631,46.2145,28.1945,33.2291
39.8314,51.0719,54.1262,49.2269
25.8568,39.8421,41.1462,36.2986
29.6902,78.7444,71.4563,60.3841
19.3243,96.6080,74.2268,62.2323
36.6123,5.5103,40.0244,32.0979
42.2624,262.1846,33.8662,82.0488
36.9829,190.1020,42.0993,70.1649
18.6898,210.6096,73.3885,84.4231
25.3638,223.6077,47.0345,75.8479
20.1960,18.6854,43.6264,31.6091
32.6831,292.5860,47.6123,92.1283
36.6751,26.7349,76.6887,54.6939
44.2594,43.0980,70.0433,56.9191
30.0875,243.5074,91.1776,103.3165
34.1183,162.4118,60.0825,72.7591
18.1972,218.2828,71.7011,84.9663
19.6576,110.2846,51.2066,53.5575
21.9508,24.0962,91.0232,56.9161
16.6299,161.1943,36.9036,55.6796
27.2453,14.8145,90.3426,56.3078
43.5357,22.1571,48.6432,41.8138
34.5875,27.2282,36.7873,34.2155
28.0810,71.3646,69.1928,57.2936
29.8164,29.4297,42.3221,35.9919
19.3988,225.0630,31.0144,66.3394
17.9022,212.9602,57.4205,76.6729
22.7709,124.6143,70.1796,66.8439
24.1949,275.4680,43.8555,84.2798
18.6854,23.4502,74.1491,47.3702
35.7422,151.2912,81.4583,81.7101
42.6953,292.2767,34.0988,88.3133
20.2316,49.5887,92.1301,62.0523
40.1439,114.4745,47.6750,58.7755
23.9497,118.7481,44.2032,53.0361
33.2069,97.5573,72.7042,65.8256
17.6610,35.5866,89.3403,57.0858
22.1790,71.7700,44.1197,43.0675
19.7424,120.6312,67.5187,63.8083
19.8383,158.6633,94.6554,85.0119
43.0040,228.8196,31.6473,74.4887
25.9153,154.4941,44.7400,61.0434
20.8825,110.6441,46.9361,51.8616
20.1388,39.1644,36.5077,32.1284
35.1879,289.9089,92.6717,114.8740
36.5546,121.1688,74.5436,72.4719
44.3927,273.3533,50.2041,93.0905
33.7824,17.8471,25.8271,26.6177
28.7642,263.2430,35.3492,78.9525
21.7244,6.3112,94.5462,55.0527
16.1800,120.5384,28.5104,43.2169
41.4236,26.7053,36.8207,36.1785
38.6656,180.1818,63.3566,79.3143
38.8850,109.8269,49.9850,58.6234
24.6616,253.9247,38.7547,77.5607
25.7277,86.6325,76.6503,63.3700
38.5094,292.8831,40.9989,90.6289
35.6270,214.4083,73.5646,90.3521
34.4882,92.1011,88.5064,73.0199
31.6408,236.9227,62.4180,88.0858
26.0509,245.9612,28.3874,71.2012
37.2378,15.8659,86.8787,57.7839
25.8272,2.8740,70.9317,43.7888
37.0411,235.9157,58.6754,87.6332
20.7128,266.3802,62.4392,90.7095
32.7137,17.3520,67.5104,47.0397
25.7196,240.7894,42.0871,76.9173
39.8573,132.7643,66.8377,71.9289
30.5608,242.9151,21.6462,68.5743
33.7204,16.6534,70.4204,48.6570
17.4977,80.6898,67.3224,55.0485
29.8572,86.9531,46.5117,49.6036
38.4220,106.0210,83.8906,74.6761
40.7996,119.7073,75.9418,74.1522
36.6351,5.5960,51.7184,37.9689
27.5572,75.8494,76.4621,61.6681
22.7243,195.0414,20.8359,56.2435
26.6745,95.3853,58.0591,56.1090
31.8480,37.3572,49.2488,41.6502
15.1740,122.2437,92.0447,75.0233
42.3602,198.7825,28.7845,66.8568
25.3115,274.3620,63.0252,93.9785
38.9042,100.6518,43.5337,53.5685
31.0343,89.1441,70.3424,62.3103
34.8657,275.1132,63.1589,97.0618
37.7849,291.2368,89.4140,114.2898
23.6373,84.2901,28.6153,38.2568
33.1825,267.3261,29.9036,78.3717
37.5494,116.9650,75.6551,72.4853
38.1278,190.9421,48.0480,73.6508
27.4801,275.0287,75.9295,101.2145
36.8555,3.3704,60.8582,42.1598
24.0570,66.7870,57.8418,49.4954
18.7280,249.9749,38.4539,74.8403
18.3876,246.6152,21.5186,65.5986
30.1711,25.0535,80.7306,54.4273
26.4978,165.0956,42.6045,62.2707
21.9735,86.2548,22.6333,35.1596
26.7354,159.6550,40.0104,59.9568
27.3553,181.6469,37.4229,63.2474
31.6072,16.9276,45.2638,35.4996
16.7376,15.5372,35.3872,25.8223
42.2406,205.6901,86.3407,96.9806
26.1660,99.9028,40.7917,48.2262
33.4614,249.3035,34.3115,77.0549
24.1920,71.3713,57.1384,50.1011
37.8503,136.3383,79.8310,78.5382
28.7609,98.6731,74.7185,65.7221
24.6539,181.9075,93.8904,90.7229
43.9142,124.1471,22.3586,49.1830
40.9562,261.5029,93.8051,111.4900
20.4099,129.8801,89.5215,76.8597
36.0192,174.5472,31.3209,61.3757
37.6296,246.2603,80.4626,100.7722
16.0367,186.3383,77.8802,81.0188
43.8289,187.8726,90.5381,95.9922
21.9892,211.0106,20.2342,58.9160
42.2512,115.6772,49.9758,60.7987
34.6221,5.9914,77.0929,50.1313
30.3633,192.2648,41.5842,68.3540
38.5751,56.8765,68.9022,57.3989
35.2508,128.9391,89.1933,80.9597
37.2074,287.3580,21.7111,79.4894
40.7372,297.7656,26.5173,85.0329
29.1355,114.5866,22.9776,43.1468
27.7719,43.6042,75.2459,54.6753
41.9933,116.4843,87.0722,79.4310
38.9357,106.0965,86.6499,76.2249
15.5774,259.4513,27.0464,70.0867
34.6146,77.0809,32.9646,42.2829
42.1171,225.0615,35.8945,75.5947
35.5075,71.4316,66.6789,58.2780
31.6032,148.4832,77.9297,78.1424
20.2767,29.9935,65.7595,44.9615
43.5173,161.5643,51.0845,70.9103
33.7905,200.2603,72.9592,86.6688
18.0308,113.4510,67.2260,61.7124
42.8293,159.1640,75.0313,82.1973
30.4982,183.9503,58.8043,75.3417
19.7168,192.4012,63.5277,76.1591
21.7960,131.2896,72.7247,69.1591
44.0343,244.2013,69.9254,97.0133
28.0990,188.0043,74.7669,83.4140
27.5902,89.2619,31.4929,41.8759
29.5850,124.7307,55.6816,61.6625
36.0156,18.3492,68.3047,48.6269
25.9506,264.0790,54.6758,87.9389
27.6313,266.7096,54.5496,88.9061
37.3835,190.2542,79.3379,88.9348
28.8359,48.3228,75.3452,55.9879
36.4072,158.7895,86.3518,85.8559
43.8665,55.5776,20.2358,34.3934
43.8758,219.3002,84.0017,99.0236
28.4102,262.8732,87.3716,104.7835
22.0266,116.5343,69.7768,64.8032
22.5370,44.5582,28.7178,30.0316
39.5767,299.0486,79.8006,111.5830
17.3916,28.3496,59.5732,40.6740
16.2124,102.4067,84.7450,67.7176
35.4425,218.2638,48.3478,78.4594
42.3034,138.7666,43.2088,62.0488
21.9241,206.6374,43.7329,69.7711
16.6373,97.3792,20.8295,34.8818
41.8586,255.6616,93.7611,110.5704
25.6248,227.7648,58.7391,82.6100
31.4916,291.5429,74.9391,105.2256
40.0874,70.3906,57.2533,54.7310
22.5001,42.3045,46.0211,38.2215
33.0366,275.9422,89.8589,110.0289
44.7453,242.4253,43.9522,83.8848
37.2393,171.7668,46.5497,68.8000
26.9202,171.3771,28.7298,56.7164
38.0406,58.2005,69.1418,57.6232
15.6532,240.5612,55.0719,80.3441
21.4602,6.1162,92.0699,53.6962
37.3404,20.9250,26.2859,28.5300
22.8671,210.7362,61.3277,79.6712
18.7834,95.6019,69.6053,59.5580
23.7991,280.9925,46.7723,86.7244
20.1400,202.8732,38.8187,66.0260
27.6194,289.7899,28.6033,80.5454
18.7362,17.7919,67.3893,42.8739
40.1311,171.9868,78.5803,85.7268
38.3993,182.1121,68.2877,82.0861
24.2092,149.2733,60.1093,67.1720
30.5978,245.0458,41.9539,79.1654
40.6510,102.7551,33.5116,49.5022
42.8707,104.1063,43.9975,55.6812
17.7326,273.8963,93.7603,106.9792
36.6606,174.5402,93.1602,92.4863
19.0638,288.2164,76.3382,101.5315
15.6010,269.2209,28.2037,72.6263
17.3683,197.8742,77.0716,83.3211
32.2764,48.2306,76.3651,57.5116
26.3135,235.7656,65.7073,87.9008
18.5603,187.9009,22.3978,54.3472
29.2298,280.1543,43.7204,86.6600
30.2469,192.7183,86.5730,90.9042
38.6218,7.5108,29.5995,27.8885
34.9099,85.6530,40.6459,47.9265
28.9790,214.5729,48.1037,75.6601
24.7301,66.5712,69.0229,55.2447
15.0603,294.9786,94.2860,110.6568
39.9613,134.4597,90.0164,83.8885
23.0096,64.8653,86.8363,63.2941
21.3966,14.9205,81.7822,50.2942
37.0380,274.5931,85.0901,108.5751
17.1495,16.2642,30.0326,23.4140
22.8786,79.0428,42.7677,44.0560
28.0518,180.4149,23.1059,56.0515
28.2475,25.5145,37.7157,32.4350
19.7354,103.1576,65.3208,59.2125
16.2036,89.1333,79.3663,62.3709
29.1160,178.1511,33.0118,60.8709
25.7239,240.1276,45.4429,78.4642
23.5455,262.5748,34.4183,76.7878
23.1189,238.9210,94.6423,102.0410
30.1253,294.9763,90.7965,113.4311
15.6500,183.3516,27.9282,55.3294
18.1825,237.6355,49.6610,77.8124
24.7561,23.9185,35.7076,30.0644
29.3944,173.0227,60.6000,73.7229
35.8148,121.2317,80.4655,75.2236
23.7932,16.3281,72.3784,46.5928
35.0113,84.3042,31.0460,42.8872
26.6145,202.3673,26.9475,61.9315
38.2416,171.6756,71.2848,81.4500
29.4186,145.0570,84.0392,79.8566
31.2417,17.0409,46.2676,35.9145
28.0521,37.4666,80.0075,55.9127
18.9868,21.4797,45.2260,32.6050
20.1350,267.8136,89.6950,104.4507
27.0148,72.9440,29.1004,37.2435
17.9646,242.9242,55.5585,81.7535
19.2057,204.6595,36.0239,64.7056
33.7121,171.1580,91.3222,90.0063
33.9973,118.6069,28.0133,47.9272
18.8231,232.3848,74.1998,89.2238
40.6146,247.6275,43.2875,83.3536
40.7018,6.2074,46.1951,36.5495
26.3919,64.2586,69.1045,55.3215
29.9388,284.0699,87.6891,109.6402
39.0464,260.9465,68.5390,98.1727
37.8812,72.2547,57.9525,54.7916
25.8824,95.3355,54.5742,54.1189
24.5129,233.9901,21.8633,65.0835
34.9303,31.1965,68.6802,51.0585
25.9056,198.9127,45.9463,70.5274
35.6835,67.5938,20.9815,34.7145
18.8888,268.4849,73.5405,96.1339
35.1612,249.2404,91.2762,106.0345
38.5544,10.4122,49.5831,38.4403
42.1381,262.1256,92.1593,111.1462
28.6855,127.5105,25.2986,46.7571
31.8091,189.9249,92.7533,93.9044
23.6673,231.5516,29.9131,68.3670
19.5148,14.9672,78.7166,48.2062
20.1933,63.3856,71.0019,54.2361
40.3372,139.5770,75.4406,77.7368
31.2442,87.3840,81.0746,67.3874
26.2893,144.8155,28.9811,51.3404
40.9185,95.7107,92.7292,77.7823
18.4140,140.5666,89.3260,78.3005
32.8270,131.6372,45.9749,59.1630
38.7225,169.2837,91.7991,91.3730
18.7475,2.8867,80.0471,46.2251
18.6164,74.8060,58.1066,49.5994
16.0012,252.7188,30.8012,70.7447
43.2588,108.3045,35.5386,52.4078
35.7654,226.5550,81.2415,96.6614
17.1432,198.5062,35.2748,62.4816
35.1377,249.1228,26.7225,73.7272
24.1084,200.9944,93.2795,94.0711
18.2800,28.7330,31.1813,26.8212
44.7666,198.4115,56.3877,81.3061
20.3965,212.8715,20.0221,58.7043
38.9562,90.5423,51.1492,55.3699
41.4421,251.3682,62.5227,93.9676
30.9098,60.4097,37.8175,40.2636
44.2801,59.6442,82.3963,66.4110
18.5960,72.6812,69.7836,55.0069
43.8261,281.0907,27.4518,83.0919
17.1198,114.8679,37.2476,46.7333
29.3202,22.1352,73.7170,50.0816
40.6508,124.2563,31.1363,52.6147
31.5957,132.9120,62.2004,67.1613
32.5038,239.6673,61.9541,88.6616
19.8295,147.7707,72.9536,71.9798
44.5304,281.3924,69.6070,104.4411
21.9337,189.3715,67.2878,78.0983
40.7679,283.1062,29.1446,83.4239
43.6967,203.7604,39.4859,73.6040
23.4233,276.9062,60.3646,92.5906
36.9154,30.7647,35.7456,35.1003
17.4112,32.3679,76.3482,49.8710
37.2434,102.2200,32.3643,47.7991
29.5301,161.1946,51.1938,66.6948
18.5380,266.8136,90.7575,104.3029
41.8392,247.4437,90.8174,107.4492
35.3658,149.3128,92.0640,86.5043
20.0577,263.8179,93.3464,105.4541
30.9842,56.1750,60.5660,50.8133
24.7762,169.4769,24.1603,53.4084
36.3169,45.9073,89.9261,65.0396
33.8239,293.4795,25.5359,81.6110
20.6863,214.5813,52.2130,75.2286
22.2634,202.5709,70.9491,82.6677
36.1363,281.5740,29.5349,81.9232
35.2549,56.0130,83.7884,63.6733
24.3673,188.5404,23.6533,56.8449
29.3472,21.3496,27.4677,26.8080
29.0159,140.0741,84.9310,79.1851
18.7333,105.8119,30.3713,41.9680
33.6317,205.2250,46.9466,74.6078
22.9331,113.9368,29.1570,44.2458
28.7969,11.3638,28.2490,25.0363
17.1528,53.3413,55.2748,43.4515
33.4213,200.8663,42.5044,71.4518
40.1880,152.7728,56.7974,71.0097
32.0878,291.2972,59.4426,97.6071
32.9042,12.4608,76.0488,50.3878
35.1992,299.5877,72.2493,106.6020
20.8901,13.5535,51.5453,34.7504
17.0637,20.4524,31.4330,24.9261
40.6200,124.6942,76.9848,75.6172
40.3982,86.5917,59.9269,59.4013
31.3393,132.3768,59.6373,65.6958
20.9121,10.6404,33.5230,25.1632
39.5173,212.3125,84.1656,96.4005
21.6073,118.9127,32.4097,46.4696
40.8275,213.2847,64.6299,87.2201
27.7130,124.1458,53.3750,59.8306
16.7247,140.5306,94.2061,80.2266
39.5062,257.2318,53.6290,90.1127
31.8188,190.1381,43.9106,69.5285
24.5507,34.6028,43.5710,36.0713
28.5880,229.1207,86.3389,97.5700
41.5860,247.6762,69.8796,96.9508
21.0947,277.5072,76.2325,99.9461
18.1137,280.2883,87.6028,105.2932
38.5437,196.7151,35.9048,68.8585
33.6505,21.3458,66.9404,47.8345
41.0991,156.6622,79.0680,83.1962
24.4022,183.0238,79.8873,83.8691
31.8376,287.4465,46.3200,90.2006
16.2726,210.0070,47.8466,70.8065
40.4003,114.2980,34.1068,52.0331
20.7355,48.7742,74.0979,53.0244
18.4386,97.2634,72.4861,61.2273
29.5366,179.0076,73.0480,81.1865
37.3474,114.7179,53.1579,60.7268
21.2930,148.7380,90.7149,81.4929
22.0042,221.4922,86.3814,94.0904
24.4678,228.3837,55.7612,80.8977
39.3328,256.7518,24.3815,75.3409
37.4206,191.0111,83.1160,90.9864
23.0956,81.8234,77.3103,61.9485
22.6540,51.1452,70.6284,52.3395
42.1931,249.7157,73.0840,99.1431
33.4445,191.7419,70.2261,83.4948
21.7494,117.4067,72.2490,66.1307
19.2115,67.9452,91.7894,65.2472
16.9846,61.5482,47.2176,41.0138
22.3905,161.7863,45.2918,61.7203
36.6009,101.7226,94.7392,78.6944
26.1497,120.7207,74.5785,69.2783
43.9508,292.0355,25.5826,84.3837
24.7277,241.8880,79.6408,95.6163
19.5060,292.4492,71.2033,99.9433
20.2978,188.7959,80.0143,83.8557
29.6536,22.2344,46.8808,36.7833
43.1237,55.7646,64.2129,56.1965
42.0084,222.9214,80.2388,97.3062
20.4995,265.0898,70.5410,94.4383
37.6345,40.0469,71.4584,55.0290
37.5714,226.3704,82.8146,97.9528
19.9591,9.1920,37.6716,26.6619
23.9459,105.6162,68.5927,62.6033
17.2812,57.9478,76.6844,55.1161
17.2458,19.6969,53.6547,35.9404
28.2632,216.8389,33.5744,68.6339
29.5207,132.3071,46.3801,58.5077
15.9823,125.2765,82.4116,71.0558
43.9869,290.3065,50.6046,96.5597
29.5893,104.0660,93.1402,76.2601
38.6352,92.7096,33.9673,47.1161
34.0480,116.5924,51.4997,59.2827
33.5794,50.2261,26.6393,33.4387
24.0940,90.6113,44.2268,47.4639
41.6134,220.1866,86.3062,99.6744
23.9921,240.4881,32.8026,71.6966
43.5453,134.7524,69.3891,74.7086
16.1825,174.7347,66.0246,72.8140
18.4410,271.3364,39.0519,79.3255
36.7970,60.5043,52.1813,49.2306
33.2609,172.0475,20.9007,54.8381
36.5119,39.5734,47.8603,42.7984
34.2485,99.8197,50.4225,55.4497
30.8161,13.9526,27.9846,26.0277
15.9356,44.2118,85.7967,56.5214
39.2674,60.4236,36.8943,42.3121
30.3044,37.0950,78.5322,55.7764
18.1745,64.5798,53.4612,45.0989
20.7746,102.6158,83.2187,68.3649
34.8601,97.2333,61.3950,60.6022
17.3104,70.6787,93.8305,66.2441
41.0845,99.6572,69.9536,67.2336
38.7221,1.4867,49.3175,36.5727
24.1896,186.0941,37.1748,63.0631
41.5053,124.2450,69.9926,72.2969
41.5553,156.3777,24.0364,55.7603
40.1353,142.9819,35.0141,58.1440
24.2297,174.9457,72.0935,78.3048
34.6759,242.9809,33.6680,75.8329
28.5427,228.8050,41.0079,74.8277
31.1665,170.5592,44.5461,65.7349
27.2907,94.2033,63.8786,58.9672
15.1196,283.3446,44.7032,83.5564
15.2993,10.9666,44.9631,29.2646
38.1855,52.0735,26.1265,34.9336
43.3915,279.3967,43.1429,90.4682
21.8882,162.3787,71.8007,74.9425
31.3296,159.3148,43.9865,63.2551
24.1812,176.9730,64.8451,75.0715
29.3263,52.1611,29.6394,34.0498
18.5445,23.3768,86.4499,53.4637
36.7622,54.7173,33.0531,38.4986
30.4876,98.5975,76.0024,66.8669
24.2617,262.8776,77.5868,98.6474
34.9071,287.9004,43.0054,89.5549
30.3373,88.4405,43.1838,48.3812
27.1285,242.2967,27.7778,70.4868
30.9959,58.0447,87.0070,64.4112
43.6103,242.1783,52.1032,87.5704
17.0784,178.6329,60.9742,71.3372
42.7194,261.1751,48.9305,89.5161
18.7900,35.1340,89.7919,57.5598
21.1911,148.2630,45.7347,58.8773
44.3754,135.0561,84.4282,82.5379
39.3014,190.4751,27.9132,63.8420
25.5514,55.4911,53.8191,45.6732
27.1416,279.3549,76.1012,102.0641
23.9735,175.3639,41.1880,62.8588
21.7551,293.7174,94.1560,112.3480
16.8263,6.0112,39.9501,26.2252
16.0101,28.9842,20.3259,20.7628
30.0479,281.9524,83.6725,107.2411
30.9032,100.2571,55.7719,57.2083
37.8469,25.3609,59.4826,46.1676
17.8538,263.1811,58.4199,87.2023
30.4414,242.1649,67.0692,91.1000
42.7338,129.5885,58.4893,67.9825
40.5798,44.3215,74.8223,58.4494
31.0371,175.9316,70.3038,79.6493
19.0090,44.6256,80.6562,54.9559
19.6815,96.7032,33.9916,42.2409
29.3201,263.2848,94.8308,108.8684
33.5206,213.0685,25.6725,65.5062
44.3585,225.3941,79.3555,98.0641
39.9388,55.7632,54.1088,50.1887
27.4310,22.7570,68.7472,47.1543
25.5050,69.8238,34.3513,38.7919
15.4046,208.4895,42.7309,67.6847
15.2315,263.3991,52.0864,83.2924
29.2332,164.3979,71.3432,77.3211
17.0786,237.0018,92.0562,98.5520
19.6908,155.2885,25.4412,49.6855
44.4114,244.4288,66.0091,95.2137
36.5173,287.8417,48.3089,92.6780
28.5675,24.6774,73.0214,50.0164
40.7365,4.6022,28.8004,27.5416
20.3225,290.2758,88.7141,108.5090
26.6795,281.5443,40.4871,84.5563
23.8425,39.1049,86.7208,58.3341
44.8639,223.2193,38.8764,77.5412
42.0331,185.2991,29.5704,64.4550
30.7825,131.8100,55.3732,63.2833
27.7212,128.3419,75.8424,71.9059
44.9433,121.7259,47.7600,61.7082
21.1899,197.9294,33.2702,62.5780
27.2366,247.1081,56.5346,85.8599
36.3531,201.9651,77.4074,90.0026
36.1150,131.7576,41.9881,58.1801
32.2273,32.7195,30.6222,31.5232
43.5567,63.9833,71.7644,61.7459
22.4030,266.3940,75.8443,97.9219
32.0588,215.2770,71.0792,88.2127
39.3143,139.5678,23.6214,51.5186
21.9739,287.6412,27.1663,77.7035
41.1345,91.1709,47.3725,54.2607
34.1738,169.2598,52.8656,70.5369
26.4321,150.7759,26.6671,51.4184
34.4308,122.4654,59.3849,64.5148
42.8419,98.8458,22.3240,43.7837
44.6453,44.4552,94.4404,69.5048
23.4430,138.4812,85.3115,77.3849
42.2722,3.7448,36.2796,31.5704
16.1576,112.8130,20.8429,37.8314
15.2182,205.2789,53.5768,72.4097
33.0485,298.3851,71.9444,105.5638
29.4494,262.5342,62.8699,92.7766
29.0755,66.0041,42.8347,43.3408
22.0220,48.7033,42.8665,37.7805
32.9238,138.7430,74.8794,75.0655
15.5083,66.5593,25.8405,30.8846
28.0144,123.4552,73.9233,70.0570
26.0081,299.7498,61.2742,98.3895
20.7916,260.7637,66.6660,91.7232
30.3223,186.0775,75.2803,83.9524
35.7078,141.8973,59.9164,69.0500
39.3891,142.9358,26.5794,53.6936
28.8675,282.6873,86.2845,108.3400
22.1967,50.3988,27.9492,30.7133
21.2969,23.0987,48.7296,35.3736
32.3755,126.4243,29.2259,49.6105
26.6776,136.3938,43.5575,57.0608
24.5267,274.0514,61.3464,92.8415
30.6893,287.3247,57.8666,95.6050
31.6927,70.2311,55.9672,51.5376
22.0149,63.2550,53.0289,45.7699
26.3491,165.9246,68.1313,75.1553
36.2310,294.6848,44.7968,92.2047
26.6219,232.9203,41.6781,75.4097
28.3230,17.9715,66.4690,45.3257
34.2008,249.3945,29.3634,74.8208
20.7241,259.7273,92.9705,104.6480
41.0038,98.5324,75.8098,69.9125
25.1520,96.3989,54.3961,54.0234
35.6297,158.9277,78.8546,81.9017
23.9163,272.0907,89.1029,106.1444
34.4443,50.9186,27.2055,34.1198
23.3203,174.9131,20.3716,52.1645
37.4415,147.0047,37.2536,59.2602
18.1456,98.7628,60.3167,55.3546
24.2246,189.5920,30.2584,60.3150
32.0252,109.7365,20.4338,41.7718
33.9957,31.8047,49.4309,41.2751
19.1451,260.5371,87.2399,101.4709
24.5860,65.7998,85.2552,63.1633
18.0537,184.6914,54.6323,69.6705
40.0304,294.9495,48.9369,95.4674
44.5098,75.6894,49.3253,53.1535
23.5140,145.7856,53.6277,63.0252
29.4934,199.9842,43.3559,70.5228
30.1958,275.9761,44.7733,86.6406
19.9335,261.9106,85.7796,101.2520
35.0283,295.0726,37.4729,88.2595
30.5034,174.8933,45.3008,66.7801
30.4156,10.9881,25.8512,24.2479
16.7574,40.3778,91.5709,58.8882
17.3976,273.5705,36.8894,78.3781
43.9287,146.0622,58.9451,71.8636
43.1913,95.5392,55.5654,59.8479
15.5468,215.8518,58.6700,77.1694
31.2138,287.1879,72.2617,102.9326
16.9455,216.1422,30.7247,63.6744
38.7944,82.2037,67.7858,61.9720
16.4776,51.7190,31.8569,31.2155
31.4794,163.5396,56.3259,70.3147
33.5781,46.6931,45.4476,42.1358
17.8817,261.8655,26.2945,70.8849
32.8312,62.5077,30.5081,37.6049
43.2503,205.5430,23.9714,66.0694
17.9202,18.6689,36.5765,27.3981
35.5400,42.2553,71.1504,54.6883
23.1376,202.0486,80.9032,87.8026
23.2085,206.4966,94.9530,95.7383
31.3238,269.4205,32.5227,79.5426
42.8353,297.4225,27.0088,85.8395
21.9217,219.5650,82.1593,91.5692
44.8000,57.0262,70.0368,59.8636
17.7436,141.6427,55.4457,61.3744
43.2054,15.3065,81.3521,56.6990
15.5353,192.8473,42.8729,64.6665
19.8653,182.1563,93.6812,89.2314
44.2916,40.3693,55.4955,49.1091
22.9836,265.3145,70.2366,95.0763
15.2131,29.7180,35.6719,28.3435
41.5520,23.9619,27.5146,31.0153
42.4192,75.5216,21.8400,38.7501
37.3324,287.6970,63.3207,100.3995
43.1867,283.2418,88.0125,113.6106
22.9701,43.7681,66.1679,48.7286
34.3591,120.5920,29.3906,49.1214
37.2705,149.1749,45.4349,63.7336
44.2081,196.9897,53.0296,79.1752
41.9443,165.6138,82.2710,86.8415
16.7719,135.5738,22.8137,43.5532
25.1715,101.8902,25.9152,40.8871
33.4536,290.4263,62.2865,99.2646
40.6616,36.0793,40.7698,39.7992
23.3898,124.5088,21.9460,42.8917
15.2416,44.8503,78.9101,52.9976
20.6087,156.5652,25.1394,50.0653
27.7602,222.3888,53.0749,79.3433
16.8344,170.8056,55.4835,66.9532
16.2698,47.3895,93.1921,60.9549
27.0485,106.5542,27.7767,43.3137
34.4363,84.8341,89.0524,71.8239
36.3152,188.8151,59.7402,78.5277
30.9841,18.5887,79.0776,52.5518
28.0762,128.8192,81.8398,75.1066
15.5655,183.3516,58.9392,70.8096
22.8777,262.1881,93.2983,105.9501
35.0962,211.2152,75.3214,90.4326
28.4867,288.0406,43.2029,87.7556
22.9237,236.1789,48.8784,78.5521
21.8825,221.6812,54.4548,78.1284
15.5180,260.4695,51.3268,82.4127
39.7519,216.9336,84.9986,97.8116
41.3415,270.6081,49.9268,91.4875
25.9701,41.8267,58.7370,45.5249
36.0378,263.3798,79.2734,103.1240
16.9489,36.9297,73.2406,49.0909
41.6620,219.6223,78.1703,95.5082
